상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA0101202406A0291416,제이에이치산업,,N1,시설관리·임대,N108,기타 사업 서비스,N10805,포장/충전업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 오금리 904,경상북도 경주시 강동면 오금낙산길 6,129.260357852514,35.9800650689464
MA0101202406A0315841,달성반점,,I2,음식,I202,중식,I20201,중국집,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 단구리 1278-9,경상북도 경주시 강동면 새마을로 1269,129.243068458808,36.0580482784725
MA0101202406A0340485,정다육,,G2,소매,G219,식물 소매,G21901,꽃집,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 다산리 624-3,경상북도 경주시 강동면 오정길 35,129.249950993276,36.0409982513979
MA0101202406A0351262,진동,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 단구리 544,경상북도 경주시 강동면 비학로 58-48,129.251019038029,36.0652514122088
MA0101202406A0359329,스테이숲,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 352,경상북도 경주시 강동면 인좌안길 68-40,129.264964885818,35.9915381831789
MA0101202406A0363351,경주상점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 1247,경상북도 경주시 강동면 오금큰길 362,129.284199062483,35.9599441856562
MA0101202406A0381102,현곡,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 525,경상북도 경주시 강동면 동해대로 261,129.282592099475,36.0161078524389
MA0101202406A0477999,경주한옥펜타운,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 425-9,경상북도 경주시 강동면 인좌안길 32-17,129.263141551665,35.987869434764
MA0101202406A0480109,이룸기획,,G2,소매,G218,장식품 소매,G21802,기념품점,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 1091,경상북도 경주시 강동면 천강로 550-3,129.288511451738,35.9354084018108
MA0101202406A0491798,숲골펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 605-14,경상북도 경주시 강동면 왕신숲골안길 31-93,129.295143230076,35.9704753500187
MA0101202406A0513136,보금조경,,N1,시설관리·임대,N103,조경·유지,N10301,조경 유지·관리 서비스업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 안계리 27-1,경상북도 경주시 강동면 안계길 104,129.268863839099,36.0335687635141
MA0101202408A0002819,홍정림심리상담연구소,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 671-3,경상북도 경주시 강동면 인좌안길 161,129.259450224423,35.9964356299999
MA0101202408A0034928,올바른과메기,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 560-1,경상북도 경주시 강동면 천강로 920-36,129.294367109956,35.9654895794035
MA0101202409A0005913,에이에스티,,M1,과학·기술,M109,기술 서비스,M10999,기타 엔지니어링 서비스업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 1503-2,경상북도 경주시 강동면 강동로 250-62,129.272097496203,36.0078917800535
MA0101202409A0012916,주영축산,,G2,소매,G205,식료품 소매,G20503,정육점,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 990-1,경상북도 경주시 강동면 강동로 8-58,129.278375881686,35.9906173601962
MA0101202409A0041805,경주강동,대리점,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 401,경상북도 경주시 강동면 공정길 55-36,129.285301295915,36.0058478020376
MA0101202409A0130390,아래,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 양동리 150,경상북도 경주시 강동면 양동마을길 121-49,129.252237280079,35.9993464677194
MA0101202409A0132184,다복상사,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 산 116,경상북도 경주시 강동면 강동산단로 65,129.311693915669,35.956110739275
MA0101202409A0275321,삼호물산,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 양동리 94,경상북도 경주시 강동면 양동마을길 134,129.254732782526,35.9997590830963
MA0101202411A0000704,일오삼건강식품,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 오금리 852-8,경상북도 경주시 강동면 오금낙산길 45,129.258047539734,35.9810726816143
MA0101202411A0097302,강동밀면,,I2,음식,I201,한식,I20106,냉면/밀면,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 1075-6,경상북도 경주시 강동면 강동로 49,129.274869375362,35.990125307443
MA0101202411A0108253,진솔보리밥뷔페,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 421-1,경상북도 경주시 강동면 천강로 824-1,129.297064331615,35.9572117050643
MA0101202411A0128006,수미칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 1381-1,경상북도 경주시 강동면 강동로 237-9,129.273915814847,36.0044064296577
MA0101202411A0143560,낙원별방,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 양동리 110,경상북도 경주시 강동면 양동마을길 153-1,129.255312912577,36.0018295193119
MA0101202412A0067798,진솔한식뷔페강동,산단점,I2,음식,I207,구내식당·뷔페,I20702,뷔페,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 산 116,경상북도 경주시 강동면 강동산단로 51,129.31293273633,35.9567896469388
MA0101202412A0074744,경주고속충전소,,G2,소매,G214,연료 소매,G21402,가스 충전소,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 모서리 861,경상북도 경주시 강동면 산업로 5333,129.245594585504,35.9519872469899
MA0101202412A0081934,안계펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 안계리 30-3,경상북도 경주시 강동면 안계길 85-1,129.271485523079,36.0336993063474
MA0101202501A0029747,스테이혜윰,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 610-13,경상북도 경주시 강동면 공정길 5,129.278449971542,36.0028246672516
MA0101202501A0050713,아트리움,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 525,경상북도 경주시 강동면 동해대로 261,129.282592099475,36.0161078524389
MA0101202503A0019313,스테이인동,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 364,경상북도 경주시 강동면 인좌안길 68-11,129.263325658934,35.9915961661303
MA0101202505A0090779,대한불교가야조계종총본산금봉사,,G2,소매,G213,오락용품 소매,G21301,서점,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 오금리 954,경상북도 경주시 강동면 오금낙산길 87-1,129.2552488629,35.9840086049713
MA0106202210A2422106,강동농협달성지소,,G2,소매,G204,종합 소매,G20405,편의점,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 단구리 1276-8,경상북도 경주시 강동면 안현로 2292,129.243578904081,36.056876417278
MA0106202507A1132808,무타공벽걸이TV설치티비무빙포항경주센터,,S2,수리·개인,S206,기타 가정용품 수리,S20699,그 외 기타 개인/가정용품 수리업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 1077-1,경상북도 경주시 강동면 강동로 47-18,129.275212967698,35.9908936601404
MA0106202507A1133221,진솔한식뷔페,,I2,음식,I207,구내식당·뷔페,I20702,뷔페,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 산 94,경상북도 경주시 강동면 강동산단로2길 13,129.307255935496,35.9563133157986
MA0106202507A1441273,강동국수한그릇,,I2,음식,I201,한식,I20105,국수/칼국수,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 왕신리 442-13,경상북도 경주시 강동면 천강로 846-1,129.296727536059,35.9589751304251
MA0106202507A1481140,타이어나라,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 호명리 238-4,경상북도 경주시 강동면 산업로 5568,129.248540490954,35.9730249983453
MA0106202508A1549650,썸앤테크,,G2,소매,G211,가구 소매,G21101,가구 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 모서리 1052,경상북도 경주시 강동면 산업로 5238,129.247188254991,35.9440914611101
MA0106202508A1993182,현대그린푸드모비스포항부품지점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 503-1,경상북도 경주시 강동면 인좌안길 6-13,129.264222341216,35.9861190808917
MA0106202508A2066165,휴,,S2,수리·개인,S210,장례식장 ,S21001,장례식장,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 단구리 1278-9,경상북도 경주시 강동면 새마을로 1269,129.243068458808,36.0580482784725
MA0106202509A0609753,제이엠11주유소,,G2,소매,G214,연료 소매,G21401,주유소,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 모서리 739-1,경상북도 경주시 강동면 산업로 5406,129.246167673228,35.9585269601526
MA0106202509A1703147,정민분식,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 유금리 1051-11,경상북도 경주시 강동면 강동로 26,129.274462508936,35.9879255415562
MA0106202509A2124013,복커피숍,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 인동리 25-18,경상북도 경주시 강동면 강동로 12,129.27426483167,35.9876049257991
MA0106202511A1540330,이마트24경주강동,로드점,G2,소매,G204,종합 소매,G20405,편의점,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 국당리 500-1,경상북도 경주시 강동면 천강로 1012,129.289380803348,35.9720541364395
MA0106202601A1687709,세양주유소,,G2,소매,G214,연료 소매,G21401,주유소,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 단구리 662-1,경상북도 경주시 강동면 비학로 132,129.246501101462,36.0683275624306
MA0106202602A2361442,진솔한식뷔페국당점,,I2,음식,I207,구내식당·뷔페,I20702,뷔페,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 국당리 500-1,경상북도 경주시 강동면 천강로 1012,129.289380803348,35.9720541364395
MA010120220800083045,주전부리,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 337-1,경상북도 경주시 건천읍 내서로 1130,129.103995212399,35.8483646564201
MA010120220800086277,못,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 926-17,경상북도 경주시 건천읍 단석로 1595-5,129.07286323892,35.8233065210986
MA010120220800307216,명문가야밀면,,I2,음식,I201,한식,I20106,냉면/밀면,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 조전리 910-16,경상북도 경주시 건천읍 건천천남길 12,129.10640045952,35.8476647229784
MA010120220800459246,큰돼지막창,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 417-7,경상북도 경주시 건천읍 내서로 1081,129.101096571191,35.8517583461844
MA010120220800617837,뉴실비타운,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 279,경상북도 경주시 건천읍 건천2길 22,129.102030287427,35.8481377512862
MA010120220800846176,부부공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 241-2,경상북도 경주시 건천읍 내서로 1087,129.101505782671,35.851327686748
MA010120220801838729,054피자,,I2,음식,I210,기타 간이,I21003,피자,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 233-4,경상북도 경주시 건천읍 내서로 1097,129.102243064426,35.8507471139489
MA010120220801940383,건천고속기사식당,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 1099-17,경상북도 경주시 건천읍 단석로 1828-3,129.085937996954,35.8396779380888
MA010120220802274269,생아구찜,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 139-7,경상북도 경주시 건천읍 작원3길 37,129.101760089755,35.8525757159959
MA010120220802276522,대우이용원,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 652-1,경상북도 경주시 건천읍 단석로 1979,129.099616706009,35.8476843804279
MA010120220802513549,자매다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 조전리 277-8,경상북도 경주시 건천읍 내서로 1150-1,129.105480843104,35.8467887933197
MA010120220802883767,건천오토바이,,G2,소매,G203,모터사이클 소매,G20301,모터사이클 및 부품 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 조전리 910-16,경상북도 경주시 건천읍 건천천남길 12,129.10640045952,35.8476647229784
MA010120220802893956,진일엔지니어링,,M1,과학·기술,M109,기술 서비스,M10903,건물 및 토목 엔지니어링 서비스업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 421-14,경상북도 경주시 건천읍 대곡용명길 22,129.108837267615,35.8464866241582
MA010120220802897326,기인마사지,,S2,수리·개인,S208,욕탕·신체관리,S20802,마사지/안마,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 202-8,경상북도 경주시 건천읍 단석로 2041,129.105364155342,35.8507465090173
MA010120220802910649,향기숲다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 261-1,경상북도 경주시 건천읍 단석로 1995-2,129.101025391243,35.848641908318
MA010120220802912857,파라다이스단란주점,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 416,경상북도 경주시 건천읍 내서로 1073,129.10064035935,35.8525051987956
MA010120220802923191,가보자쉼터,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 958,경상북도 경주시 건천읍 단석로 1527,129.072244610052,35.8178116331173
MA010120220803000931,삼성종합자동차정비공업사,,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 168-13,경상북도 경주시 건천읍 용명공단길 11,129.101808870077,35.8519080749678
MA010120220803109682,홍다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 221-29,경상북도 경주시 건천읍 단석로 2025,129.10381537749,35.8499356579733
MA010120220803131462,카다송자동차용품점,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 1107-5,경상북도 경주시 건천읍 단석로 1820-4,129.08481161796,35.8393460753608
MA010120220803140710,황후머리방,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 202-4,경상북도 경주시 건천읍 단석로 2045,129.105758732275,35.8510189215489
MA010120220803429732,상록공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 643-6,경상북도 경주시 건천읍 단석로 1945,129.096443555578,35.8457033978777
MA010120220803561989,원두막,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 341-7,경상북도 경주시 건천읍 건천시장1길 7,129.105329356425,35.8485935766515
MA010120220803704415,명소돼지국밥,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 1107-5,경상북도 경주시 건천읍 단석로 1820-4,129.08481161796,35.8393460753608
MA010120220803783996,해물칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 1099-17,경상북도 경주시 건천읍 단석로 1828-3,129.085937996954,35.8396779380888
MA010120220803812488,건천골든유통,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 조전리 10-3,경상북도 경주시 건천읍 대곡용명길 7,129.106963497029,35.8463573158446
MA010120220803821359,토리포차,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 344-16,경상북도 경주시 건천읍 건천시장1길 12-2,129.105758643084,35.8485049555191
MA010120220803913685,세븐일레븐경주건천LH점,,G2,소매,G204,종합 소매,G20405,편의점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 627,경상북도 경주시 건천읍 대곡용명길 25,129.10905913557,35.8469242497048
MA010120220803993363,신화건설,,N1,시설관리·임대,N111,산업용품 대여,N11101,건설기계/장비 대여업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 용명리 2507-61,경상북도 경주시 건천읍 내서로 833-22,129.08381883605,35.869485972424
MA010120220804123385,케이지그린,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 366,경상북도 경주시 건천읍 작원3길 81-7,129.099269399548,35.8550791809307
MA010120220804148247,금성상사,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 대곡리 1654,경상북도 경주시 건천읍 용명공단길 84,129.109195410391,35.855409868758
MA010120220804333200,한양유통,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 610-60,경상북도 경주시 건천읍 건천시장2길 5,129.104898640042,35.8486281574799
MA010120220804598265,대현,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 314-2,경상북도 경주시 건천읍 내서로 1032,129.097460389493,35.8548945315024
MA010120220804723717,우리미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 모량리 612-20,경상북도 경주시 건천읍 모량방내길 12,129.130165284023,35.823790990508
MA010120220804727869,청솔다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 168-12,경상북도 경주시 건천읍 내서로 1089-3,129.101709429614,35.8514953255826
MA010120220804768433,크리스탈주점,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 261-10,경상북도 경주시 건천읍 단석로 1997-1,129.101301712542,35.848628063847
MA010120220804782775,대림숯불,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 224,경상북도 경주시 건천읍 단석로 2021,129.103456141559,35.8497437156649
MA010120220804909732,영남레미콘구내식당,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 신평리 71-10,경상북도 경주시 건천읍 신평공단길 39,129.071778924472,35.8722172859612
MA010120220804925530,영남건설중기,,N1,시설관리·임대,N111,산업용품 대여,N11101,건설기계/장비 대여업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 조전리 180-2,경상북도 경주시 건천읍 대추밭강당길 39,129.105631034527,35.841587018907
MA010120220804930964,건천약손맛사지,,S2,수리·개인,S208,욕탕·신체관리,S20802,마사지/안마,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 610-97,경상북도 경주시 건천읍 건천5길 6-9,129.101261085185,35.8462499635887
MA010120220804957846,하늘,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 338-11,경상북도 경주시 건천읍 내서로 1125-1,129.104326255238,35.848746314626
MA010120220805013210,호림정한식뷔페,,I2,음식,I207,구내식당·뷔페,I20702,뷔페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 화천리 996-4,경상북도 경주시 건천읍 옥수길 33-7,129.143891766532,35.8002003298932
MA010120220805043497,신경주역세권부동산공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 화천리 781-1,경상북도 경주시 건천읍 신전1길 28,129.144086579262,35.8033325528278
MA010120220805329439,엘르퀼트,,G2,소매,G209,섬유·의복·신발 소매,G20906,침구류/커튼 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 419-1,경상북도 경주시 건천읍 내서로 1038-21,129.098067018008,35.8539738607854
MA010120220805330677,지붕위에파닭,,I2,음식,I210,기타 간이,I21006,치킨,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 221-29,경상북도 경주시 건천읍 단석로 2025,129.10381537749,35.8499356579733
MA010120220805338317,세븐일레븐대현건천휴게소점,,G2,소매,G204,종합 소매,G20405,편의점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 461-2,경상북도 경주시 건천읍 대경로 3969,129.115047274512,35.8452871488307
MA010120220805341362,열풍가요주점,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 272-9,경상북도 경주시 건천읍 단석로 2001,129.101505351875,35.8487957033448
MA010120220805351821,신경주헤어#,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 274,경상북도 경주시 건천읍 단석로 2002-4,129.102156605248,35.84873024314
MA010120220805368452,바우영양탕,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 996-2,경상북도 경주시 건천읍 단석로 1893,129.091901627795,35.8430072988544
MA010120220805392937,동네식당,,I2,음식,I201,한식,I20105,국수/칼국수,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 모량리 633-18,경상북도 경주시 건천읍 모량산막길 8,129.126427222983,35.8209467738447
MA010120220805403292,수야네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 293-3,경상북도 경주시 건천읍 내서로 1120,129.103506334858,35.849130113035
MA010120220805464803,혜성다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 610-82,경상북도 경주시 건천읍 작원2길 4,129.104276656595,35.8489634389477
MA010120220805516470,영남물류,,N1,시설관리·임대,N111,산업용품 대여,N11199,기타 산업용 기계/장비 대여업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 879-4,경상북도 경주시 건천읍 단석로 1631-12,129.072634728248,35.8277076987203
MA010120220805610434,정다운부엌,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 방내리 112-1,경상북도 경주시 건천읍 천포방내길 255-1,129.106137020129,35.8264042029794
MA010120220805684556,베니스,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 220-1,경상북도 경주시 건천읍 단석로 2022,129.103517281237,35.8495444108239
MA010120220805897555,락원가든,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 대곡리 1727-1,경상북도 경주시 건천읍 대곡용명길 303-15,129.120424214057,35.8606004840018
MA010120220805936798,카페982,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 35-17,경상북도 경주시 건천읍 내서로 982,129.093645315635,35.8583941543887
MA010120220806173992,최신영미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 338-11,경상북도 경주시 건천읍 내서로 1125-1,129.104326255238,35.848746314626
MA010120220806439998,밥집,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 천포리 583,경상북도 경주시 건천읍 새도랑길 35-3,129.097182598382,35.8468708926945
MA010120220806444076,신성상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 341-7,경상북도 경주시 건천읍 건천시장1길 7,129.105329356425,35.8485935766515
MA010120220806469363,백선당갤러리,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 1156-17,경상북도 경주시 건천읍 단석산길 76,129.06851272822,35.807441485287
MA010120220806506134,한국약선차꽃차연합회,,G2,소매,G218,장식품 소매,G21801,예술품 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 436-3,경상북도 경주시 건천읍 단석로 1757,129.079529132847,35.8362298296051
MA010120220806596815,드림마트,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 280,경상북도 경주시 건천읍 단석로 2000,129.101914784426,35.8483740493877
MA010120220806633660,이든족발돼지국밥,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 610-40,경상북도 경주시 건천읍 작원1길 15,129.106202088405,35.8485332228734
MA010120220806639785,썸,2호점,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 330-9,경상북도 경주시 건천읍 내서로 1134,129.10441592952,35.8479518071178
MA010120220806663946,캠핑빌리자고,,N1,시설관리·임대,N110,가정용품 대여,N11001,스포츠/레크리에이션 용품 대여업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 302-6,경상북도 경주시 건천읍 단석로 1990,129.10060884876,35.8479553740153
MA010120220806666796,농민,백화점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 332-4,경상북도 경주시 건천읍 내서로 1136,129.1045434389,35.8477513389199
MA010120220806686100,영생,,S2,수리·개인,S210,장례식장 ,S21001,장례식장,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 송선리 175-4,경상북도 경주시 건천읍 단석로 1803-86,129.08110047995,35.8459702089963
MA010120220806712826,헬로버거,,I2,음식,I210,기타 간이,I21004,버거,경주시,47130256,건천읍,건천읍,경상북도 경주시 건천읍 건천리 342-3,경상북도 경주시 건천읍 내서로 1135,129.10485722858,35.847899021342
