상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA010120220805718346,황토와통나무별장,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 244-1,강원특별자치도 영월군 무릉도원면 백년계곡길 66-16,128.273763009852,37.3716732673793
MA010120220805887728,산여울민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 297,강원특별자치도 영월군 무릉도원면 백년계곡길 142,128.271799452852,37.3770641607563
MA010120220806080955,솔모루식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 905,강원특별자치도 영월군 무릉도원면 도원운학로 1368,128.19110239429,37.3207825828435
MA010120220806400235,무릉도원자연펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 830,강원특별자치도 영월군 무릉도원면 도원운학로 1457-6,128.190107332402,37.328504993221
MA010120220806508370,하얀여울캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 37-11,강원특별자치도 영월군 무릉도원면 무릉법흥로 932,128.280590041452,37.3402908883398
MA010120220806573245,더불어사는터,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 384,강원특별자치도 영월군 무릉도원면 두산길 199-8,128.173658197542,37.3104244133945
MA010120220806702828,첫물내기캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 727-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 524-2,128.260466245949,37.3184421830676
MA010120220806789969,별그리다펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 775-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 551-7,128.257052991383,37.320766975241
MA010120220806791722,더불어사는터,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 384,강원특별자치도 영월군 무릉도원면 두산길 199-8,128.173658197542,37.3104244133945
MA010120220806910645,파라다이스캠프,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 137,강원특별자치도 영월군 무릉도원면 무릉법흥로 1128-10,128.27869751577,37.3571144416067
MA010120220806962543,산울림산장펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 116,강원특별자치도 영월군 무릉도원면 아래골길 257,128.288844919331,37.3109286584383
MA010120220807067827,우드캐슬,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 148-2,강원특별자치도 영월군 무릉도원면 무릉법흥로 1158,128.275819161681,37.3597673439926
MA010120220807366134,도원패밀리캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 367,강원특별자치도 영월군 무릉도원면 엄둔길 390,128.232180471521,37.3278490261451
MA010120220807487712,에이스매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 56-9,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-9,128.280018335548,37.3438378894055
MA010120220807559303,여울소리,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 800-1,강원특별자치도 영월군 무릉도원면 중방길 2-51,128.268157692384,37.2934660074831
MA010120220808069041,효인상사,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 31,강원특별자치도 영월군 무릉도원면 명마동길 212-2,128.294493271631,37.2956315183264
MA010120220808073535,여울소리오토캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 800-5,강원특별자치도 영월군 무릉도원면 중방길 2-45,128.26877601277,37.2933512625292
MA010120220808140064,푸른농원,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 169-4,강원특별자치도 영월군 무릉도원면 도원운학로 1043,128.188319570471,37.2959344115562
MA010120220808168203,처갓집법흥점,,I2,음식,I210,기타 간이,I21006,치킨,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 534-3,강원특별자치도 영월군 무릉도원면 무릉법흥로 1145-10,128.275555489598,37.3588602101944
MA010120220808183028,엄둔밸리,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 704,강원특별자치도 영월군 무릉도원면 엄둔길 145,128.234808331102,37.3098651389581
MA010120220808304004,플레이스영,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 606,강원특별자치도 영월군 무릉도원면 아래골길 4,128.27471331252,37.2930081552609
MA010120220808389810,무릉가족콘도식농어촌민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1486,강원특별자치도 영월군 무릉도원면 중방길 2,128.273204500907,37.2918080771593
MA010120220808478695,영월키즈캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 181,강원특별자치도 영월군 무릉도원면 무릉법흥로 1208-7,128.273397922921,37.364100065542
MA010120220808480436,꽃피는무릉도원,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1166,강원특별자치도 영월군 무릉도원면 무릉법흥로 372-19,128.261858845504,37.3065975204141
MA010120220808574045,제범이네공방,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1537,강원특별자치도 영월군 무릉도원면 중방길 55-45,128.274129238484,37.2877977805771
MA010120220808667616,강산애,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 608-1,강원특별자치도 영월군 무릉도원면 아래골길 10,128.275374589304,37.2927667763061
MA010120220808743700,금방아민박캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 728-10,강원특별자치도 영월군 무릉도원면 무릉법흥로 516,128.260354956836,37.3178577345063
MA010120220809232367,정든오토캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 712,강원특별자치도 영월군 무릉도원면 무릉법흥로 644-9,128.263034517341,37.3249558712593
MA010120220809405257,운학식당슈퍼,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 817-2,강원특별자치도 영월군 무릉도원면 도원운학로 1439,128.190271817827,37.3267734558779
MA010120220809580682,달달한쿠킹공방,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 627-2,강원특별자치도 영월군 무릉도원면 아래골길 50-2,128.278078332131,37.2952693539167
MA010120220809724578,수주섬모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1090,강원특별자치도 영월군 무릉도원면 무릉법흥로 307,128.262475154561,37.300284103745
MA010120220809930712,솔숲민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 864,강원특별자치도 영월군 무릉도원면 무릉법흥로 588-80,128.261082787573,37.3249586721382
MA010120220810092051,반딧불이,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 산 336,강원특별자치도 영월군 무릉도원면 황정길 165-9,128.144393584444,37.2982143641081
MA010120220810098864,정원캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 880-12,강원특별자치도 영월군 무릉도원면 도원운학로 871,128.204453176025,37.29280706966
MA010120220810115849,엄둔계곡가자화이트,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 295-8,강원특별자치도 영월군 무릉도원면 엄둔길 529-1,128.230408678799,37.3395801553557
MA010120220810119867,민트,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 285-1,강원특별자치도 영월군 무릉도원면 백년계곡길 191,128.270744407138,37.3814451872558
MA010120220810144725,별빛매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 775-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 551-7,128.257052991383,37.320766975241
MA010120220810270930,"설원칡냉명,청솔가든주천점",,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 791-4,강원특별자치도 영월군 무릉도원면 무릉법흥로 198,128.271981600769,37.2941907999615
MA010120220810294386,가비카페,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 275-2,강원특별자치도 영월군 무릉도원면 두산길 15,128.186993458014,37.3127330556754
MA010120220810298340,둥지,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 20-8,강원특별자치도 영월군 무릉도원면 무릉법흥로 911,128.28028030677,37.3386634842465
MA010120220810366175,자연과함께,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 61-7,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-31,128.280293438994,37.3447539014036
MA010120220810408893,슬로우캠프,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 614-3,강원특별자치도 영월군 무릉도원면 고일길 18-5,128.194869344276,37.3463594395429
MA010120220810481920,수희재캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 97-2,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-20,128.27976365946,37.35210253495
MA010120220811581781,주천강민박,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 791-7,강원특별자치도 영월군 무릉도원면 무릉법흥로 190,128.272879677324,37.2939468893978
MA010120220811709400,무릉요선,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1742-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 275-19,128.263987642102,37.2963126638393
MA010120220811761350,뜨란솔마켓,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 625-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 782-26,128.276542783099,37.3318474830427
MA010120220811764609,여림치민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 776-2,강원특별자치도 영월군 무릉도원면 무릉법흥로 217,128.269768392237,37.2946920861597
MA010120220811805817,낙타펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1038-4,강원특별자치도 영월군 무릉도원면 무릉길 140-5,128.261636794668,37.2885803191228
MA010120220812152879,영월힐링숲펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 34-3,강원특별자치도 영월군 무릉도원면 두덕골길 28-14,128.192124177637,37.311906629026
MA010120220812362969,요기는캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 707-18,강원특별자치도 영월군 무릉도원면 도원운학로 1524-45,128.19559832836,37.3361079529343
MA010120220812411667,온새미로,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 153-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 1166,128.275166146313,37.3605311998363
MA010120220812475495,산206,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 676-6,강원특별자치도 영월군 무릉도원면 엄둔길 51,128.235710393712,37.3029542184488
MA010120220812512521,예솔누리,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 170-1,강원특별자치도 영월군 무릉도원면 도원운학로 1069,128.188271330933,37.297169245689
MA010120220812576263,아날로거무릉도원점,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 608-1,강원특별자치도 영월군 무릉도원면 아래골길 10,128.275374589304,37.2927667763061
MA010120220812584454,에스앤지,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 224-5,강원특별자치도 영월군 무릉도원면 두산길 135,128.177600898867,37.3129800743613
MA010120220812606930,아날로거무릉도원점,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 608-1,강원특별자치도 영월군 무릉도원면 아래골길 10,128.275374589304,37.2927667763061
MA010120220812642405,브레인민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 45-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-10,128.282051717072,37.3426355972138
MA010120220812976443,청송민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 364,강원특별자치도 영월군 무릉도원면 무릉법흥로 1278-8,128.267489213867,37.3684881860176
MA010120220813008847,달꽃,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 880-2,강원특별자치도 영월군 무릉도원면 도원운학로 849,128.203991594896,37.2942713610158
MA010120220813018668,영월별마로캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 97,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-22,128.280080643519,37.3514954555775
MA010120220813572627,다솜이야영장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 584-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 852-21,128.283202169791,37.3353072424996
MA010120220813658676,사루네,,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 983-1,강원특별자치도 영월군 무릉도원면 학산길 133,128.184259911728,37.3247164819736
MA010120220813822166,요선권역영월체험학교소풍,,P1,교육,P106,기타 교육,P10607,청소년 수련시설,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 84,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-14,128.279484648977,37.3496278886453
MA010120220813846184,별이빛나는밤에펜션캠핑,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 115,강원특별자치도 영월군 무릉도원면 무릉법흥로 1090,128.279052396959,37.3540833503747
MA010120220814007135,산수벨리펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 295-4,강원특별자치도 영월군 무릉도원면 엄둔길 529-2,128.230167081836,37.3399881069122
MA010120220814064784,영월가자,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 599,강원특별자치도 영월군 무릉도원면 무릉법흥로 852-24,128.282845899118,37.3335992614737
MA010120220814234579,수주농원,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 687,강원특별자치도 영월군 무릉도원면 엄둔길 85,128.234987547396,37.3063404392249
MA010120220814350743,영월스타글램핑,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 101,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-16,128.279145642727,37.3522623850672
MA010120220814391385,영월카페,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 522,강원특별자치도 영월군 무릉도원면 백년계곡길 11,128.272121173173,37.3660328672184
MA0101202210A0041005,산골캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 293,강원특별자치도 영월군 무릉도원면 백년계곡길 158,128.271575916245,37.3785351391365
MA0101202211A0029116,솔밭사이로캠핑&펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 833-13,강원특별자치도 영월군 무릉도원면 중방안길 14-2,128.271302124851,37.2913420002411
MA0101202212A0000940,고향민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1494,강원특별자치도 영월군 무릉도원면 무릉법흥로 153,128.274024684335,37.2916280645201
MA0101202212A0005589,강남민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 89-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-13,128.279354320967,37.3505933354191
MA0101202212A0025380,풀골농원펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 710-8,강원특별자치도 영월군 무릉도원면 엄둔길 166,128.233466972805,37.3113026764823
MA0101202212A0041251,풀골농원펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 710-8,강원특별자치도 영월군 무릉도원면 엄둔길 166,128.233466972805,37.3113026764823
MA0101202212A0044242,영월강변꽃바위펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 443-5,강원특별자치도 영월군 무릉도원면 도원운학로 187,128.246795947594,37.2974050299979
MA0101202212A0045273,청산캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 624,강원특별자치도 영월군 무릉도원면 무릉법흥로 782-18,128.275599917967,37.3314702355253
MA0101202212A0050180,대성농원민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 727,강원특별자치도 영월군 무릉도원면 두산길 363,128.159059594207,37.304387549126
MA0101202212A0063752,도마니,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 548,강원특별자치도 영월군 무릉도원면 무릉법흥로 1125-53,128.273067797345,37.3539136662818
MA0101202212A0066154,모짜르트펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 672,강원특별자치도 영월군 무릉도원면 엄둔길 32,128.235318738191,37.3010752590631
MA0101202212A0080384,얼음골펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 122,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-9,128.279993998707,37.3537037667354
MA0101202301A0009229,마치무릉도원,,N1,시설관리·임대,N110,가정용품 대여,N11099,기타 개인/가정용품 대여업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 1333-2,강원특별자치도 영월군 무릉도원면 도원운학로 1901,128.191252351227,37.3602799720259
MA0101202301A0017254,무지개너머,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 788,강원특별자치도 영월군 무릉도원면 술면길 6,128.259823041918,37.3211339403908
MA0101202302A0028138,솔향기펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 612-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 787,128.275105831937,37.3322774274057
MA0101202302A0047976,무릉도원해든하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 1707-5,강원특별자치도 영월군 무릉도원면 도안지길 135-9,128.175271181444,37.3256350197053
MA0101202302A0068432,청풍명월,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 807-2,강원특별자치도 영월군 무릉도원면 도원운학로 591,128.21132498588,37.3014944881423
MA0101202305A0182597,첫물내기캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 727-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 524-2,128.260466245949,37.3184421830676
MA0101202305A0199394,상류펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 286-20,강원특별자치도 영월군 무릉도원면 백년계곡길 194-5,128.271112021188,37.3818196414595
MA0101202306A0005890,청우재캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 302-1,강원특별자치도 영월군 무릉도원면 백년계곡길 133,128.271302373131,37.3763757620816
MA0101202306A0008746,마치무릉도원,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 1333-2,강원특별자치도 영월군 무릉도원면 도원운학로 1901,128.191252351227,37.3602799720259
MA0101202306A0103561,솔티에라,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1191-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 428-50,128.263300108151,37.3111681130588
MA0101202307A0009665,하우스캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 56-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-23,128.280081936808,37.3442606570264
MA0101202307A0014880,솔밭민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 655-4,강원특별자치도 영월군 무릉도원면 무릉법흥로 740,128.271269214267,37.3282373121515
MA0101202307A0042700,해뜨는건강원,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 176,강원특별자치도 영월군 무릉도원면 도원운학로 1083-17,128.188095630093,37.2996216888959
MA0101202308A0040320,좋은날n,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 685-1,강원특별자치도 영월군 무릉도원면 도원운학로 1624-6,128.195902245209,37.3410422426294
MA0101202308A0094056,명성가든,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 532-5,강원특별자치도 영월군 무릉도원면 무릉법흥로 1145-1,128.275928958994,37.3582525329111
MA0101202309A0085308,휴가,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 542,강원특별자치도 영월군 무릉도원면 손이골길 71-25,128.198674586698,37.3621060368339
MA0101202311A0034589,설구산방,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 801-2,강원특별자치도 영월군 무릉도원면 중방안길 34-20,128.268220806407,37.293195037598
MA0101202311A0063292,은행나무펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 790,강원특별자치도 영월군 무릉도원면 무릉법흥로 192,128.272658270085,37.2941925346848
MA0101202311A0094001,영월산방,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 801-1,강원특별자치도 영월군 무릉도원면 중방안길 34-18,128.268568672324,37.2930922015443
